2213321409;41.14313;-8.617461;-0.1504031;0.7180831
2213321419;41.14301;-8.617437;-0.1504027;0.7180809
2213321420;41.14324;-8.617432;-0.1504026;0.718085
2213321426;41.14312;-8.617461;-0.1504031;0.718083
2213321429;41.14299;-8.617447;-0.1504028;0.7180807
2213321439;41.14345;-8.617438;-0.1504027;0.7180886
2213321440;41.14309;-8.617597;-0.1504054;0.7180823
2213321443;41.1434;-8.617391;-0.1504018;0.7180879
2213321446;41.14299;-8.617483;-0.1504035;0.7180807
2213321447;41.14299;-8.617464;-0.1504031;0.7180806
2213321452;41.14344;-8.617418;-0.1504023;0.7180886
2213321456;41.14342;-8.617393;-0.1504019;0.7180882
2213321459;41.14341;-8.617389;-0.1504018;0.718088
2213321473;41.14312;-8.617655;-0.1504065;0.718083
2213321475;41.14314;-8.617665;-0.1504066;0.7180831
2213321482;41.14307;-8.617574;-0.150405;0.7180821
2213321484;41.14311;-8.617458;-0.150403;0.7180828
2213321488;41.14301;-8.617501;-0.1504038;0.718081
2213321490;41.14316;-8.617664;-0.1504066;0.7180836
2213321493;41.14315;-8.617668;-0.1504067;0.7180834
2213321495;41.14302;-8.617434;-0.1504026;0.7180811
2213321498;41.14311;-8.61764;-0.1504062;0.7180828
2213321500;41.14344;-8.617469;-0.1504032;0.7180886
2213321502;41.14344;-8.617403;-0.1504021;0.7180884
2213321512;41.14345;-8.617453;-0.1504029;0.7180886
2213321514;41.14343;-8.617481;-0.1504034;0.7180884
2213218025;41.14268;-8.617333;-0.1504008;0.7180753
2213218013;41.1427;-8.617352;-0.1504012;0.7180756
2217981208;41.14243;-8.617593;-0.1504054;0.7180708
2255178540;41.14336;-8.618371;-0.150419;0.7180871
2255280883;41.14335;-8.618449;-0.1504203;0.7180869
2213201786;41.1429;-8.618742;-0.1504254;0.7180791
2213201785;41.14264;-8.618435;-0.1504201;0.7180746
2213201783;41.14329;-8.618496;-0.1504211;0.7180859
2213201784;41.14273;-8.618524;-0.1504216;0.7180761
2255280881;41.14337;-8.61841;-0.1504196;0.7180873
2213201795;41.14292;-8.618752;-0.1504256;0.7180794
2217981203;41.14214;-8.618042;-0.1504132;0.7180658
2256129231;41.14285;-8.619909;-0.1504458;0.7180781
2256129232;41.1429;-8.620057;-0.1504484;0.718079
2256129233;41.14291;-8.620015;-0.1504477;0.7180791
2256129242;41.14291;-8.619997;-0.1504473;0.7180793
2256129244;41.14291;-8.619979;-0.150447;0.7180791
2256269812;41.14085;-8.61517;-0.1503631;0.7180433
2256269823;41.14105;-8.615163;-0.150363;0.7180467
2258300905;41.14362;-8.621691;-0.1504769;0.7180917
2262128243;41.14077;-8.615316;-0.1503656;0.718042
2211264997;41.14275;-8.614223;-0.1503466;0.7180765
2211264990;41.14277;-8.614214;-0.1503464;0.7180767
2211265001;41.1428;-8.614138;-0.1503451;0.7180772
2211264995;41.14278;-8.614176;-0.1503457;0.7180769
2211286021;41.14043;-8.614516;-0.1503517;0.7180359
2211299275;41.14061;-8.613109;-0.1503271;0.718039
2213131483;41.14214;-8.617974;-0.150412;0.7180659
2211312992;41.14043;-8.613082;-0.1503266;0.7180361
2213099864;41.142;-8.616972;-0.1503945;0.7180634
2256269855;41.14089;-8.615163;-0.150363;0.718044
2211264999;41.14283;-8.614071;-0.1503439;0.7180778
2211241776;41.14276;-8.614246;-0.150347;0.7180766
2213131560;41.14214;-8.617997;-0.1504124;0.7180657
2356335539;41.14143;-8.61354;-0.1503346;0.7180535
2356335529;41.14137;-8.613506;-0.150334;0.7180524
2356335584;41.14143;-8.613495;-0.1503339;0.7180535
2356350474;41.1425;-8.61424;-0.1503468;0.7180721
2356335602;41.14114;-8.614239;-0.1503468;0.7180484
2356335615;41.14139;-8.613471;-0.1503334;0.7180527
2356335559;41.14114;-8.614192;-0.150346;0.7180484
2356376611;41.14161;-8.614807;-0.1503568;0.7180565
2356376617;41.14166;-8.615279;-0.150365;0.7180575
2356376621;41.14161;-8.615017;-0.1503604;0.7180566
2356335592;41.14119;-8.614261;-0.1503472;0.7180492
2356465227;41.14161;-8.616319;-0.1503831;0.7180566
2356465234;41.14162;-8.61663;-0.1503886;0.7180567
2356505216;41.14177;-8.61599;-0.1503774;0.7180594
2356505217;41.14146;-8.616324;-0.1503832;0.7180539
2356505218;41.14166;-8.616266;-0.1503822;0.7180575
2356505219;41.14185;-8.61612;-0.1503797;0.7180608
2356505220;41.14136;-8.616636;-0.1503887;0.7180521
2356505221;41.14138;-8.616339;-0.1503835;0.7180526
2356505222;41.14167;-8.61663;-0.1503886;0.7180575
2356505223;41.14135;-8.616354;-0.1503837;0.718052
2356505224;41.14166;-8.616319;-0.1503831;0.7180575
2356505225;41.14165;-8.615989;-0.1503774;0.7180573
2356503866;41.14172;-8.616266;-0.1503822;0.7180585
2356503904;41.14172;-8.61599;-0.1503774;0.7180584
2356465228;41.14164;-8.615374;-0.1503666;0.7180572
2356536980;41.1426;-8.614077;-0.150344;0.7180738
3387597039;41.14046;-8.614411;-0.1503498;0.7180366
3387597043;41.14061;-8.613153;-0.1503279;0.718039
3387597048;41.1408;-8.615229;-0.1503641;0.7180425
3387597049;41.1409;-8.613167;-0.1503281;0.7180442
3387597051;41.141;-8.614692;-0.1503547;0.7180459
3387597056;41.14271;-8.613729;-0.1503379;0.7180758
3387597057;41.14273;-8.614092;-0.1503443;0.7180761
3387597061;41.14308;-8.613728;-0.1503379;0.7180822
3387597069;41.14344;-8.612;-0.1503077;0.7180885
3387597070;41.14348;-8.613184;-0.1503284;0.7180892
3387597794;41.14427;-8.612109;-0.1503097;0.718103
2469350601;41.14221;-8.616184;-0.1503808;0.718067
2478887460;41.14143;-8.619173;-0.1504329;0.7180535
2478887464;41.14108;-8.618426;-0.1504199;0.7180473
2478887466;41.14125;-8.618564;-0.1504223;0.7180504
2478887468;41.14067;-8.617445;-0.1504028;0.7180401
2478887470;41.14112;-8.618513;-0.1504214;0.718048
2478887472;41.14129;-8.618263;-0.1504171;0.718051
2478887473;41.14118;-8.618588;-0.1504228;0.718049
